text,intent,sentiment
suy vcl deadline ngập đầu 😭 id16808,Chitchat,Negative
suy vcl deadline ngập đầu 😮‍💨,Chitchat,Negative
suy vcl hết tiền,Chitchat,Negative
suy vcl hết tiền 💔,Chitchat,Negative
suy vcl hết tiền 🥲,Chitchat,Negative
suy vcl hết tiền 🥲 id18381,Chitchat,Negative
suy vcl id10444,Chitchat,Negative
suy vcl id11118,Chitchat,Negative
suy vcl id11611,Chitchat,Negative
suy vcl id13016,Chitchat,Negative
suy vcl id14856,Chitchat,Negative
suy vcl id15583,Chitchat,Negative
suy vcl id15738,Chitchat,Negative
suy vcl id16399,Chitchat,Negative
suy vcl id17815,Chitchat,Negative
suy vcl id1949,Chitchat,Negative
suy vcl id19657,Chitchat,Negative
suy vcl id19690,Chitchat,Negative
suy vcl id19823,Chitchat,Negative
suy vcl id2133,Chitchat,Negative
suy vcl id2386,Chitchat,Negative
suy vcl id3818,Chitchat,Negative
suy vcl id4112,Chitchat,Negative
suy vcl id5551,Chitchat,Negative
suy vcl id5572,Chitchat,Negative
suy vcl id7107,Chitchat,Negative
suy vcl id768,Chitchat,Negative
suy vcl id8769,Chitchat,Negative
suy vcl rớt môn,Chitchat,Negative
suy vcl rớt môn id19004,Chitchat,Negative
suy vcl rớt môn id4259,Chitchat,Negative
suy vcl rớt môn id5733,Chitchat,Negative
suy vcl rớt môn 😮‍💨,Chitchat,Negative
suy vcl rớt môn 😮‍💨 id13365,Chitchat,Negative
suy vcl rớt môn 🥺,Chitchat,Negative
suy vcl đi học met quá 💔,Chitchat,Negative
suy vcl đi học met quá 😮‍💨,Chitchat,Negative
suy vcl đi học met quá 🥲,Chitchat,Negative
suy vcl đi học mệt quá,Chitchat,Negative
suy vcl đi học mệt quá id10501,Chitchat,Negative
suy vcl đi học mệt quá id10954,Chitchat,Negative
suy vcl đi học mệt quá id17438,Chitchat,Negative
suy vcl đi học mệt quá 😭,Chitchat,Negative
suy vcl đi học mệt quá 🥲,Chitchat,Negative
suy vcl đi học mệt quá 🥺,Chitchat,Negative
suy vcl đi học mệt quá 🥺 id9314,Chitchat,Negative
suy vcl đi học mệt qá 😢,Chitchat,Negative
suy vcl đi học mệt qá 🥺,Chitchat,Negative
suy vcl 💔,Chitchat,Negative
suy vcl 💔 id15468,Chitchat,Negative
suy vcl 📉,Chitchat,Negative
suy vcl 📉 id14122,Chitchat,Negative
suy vcl 📉 id17294,Chitchat,Negative
suy vcl 📉 id3104,Chitchat,Negative
suy vcl 😢,Chitchat,Negative
suy vcl 😢 id10756,Chitchat,Negative
suy vcl 😢 id17601,Chitchat,Negative
suy vcl 😢 id18401,Chitchat,Negative
suy vcl 😢 id18489,Chitchat,Negative
suy vcl 😭,Chitchat,Negative
suy vcl 😭 id18734,Chitchat,Negative
suy vcl 😭 id5937,Chitchat,Negative
suy vcl 😭 id6316,Chitchat,Negative
suy vcl 😭 id9481,Chitchat,Negative
suy vcl 😮‍💨,Chitchat,Negative
suy vcl 🥲,Chitchat,Negative
suy vcl 🥲 id12612,Chitchat,Negative
suy vcl 🥲 id13100,Chitchat,Negative
suy vcl 🥲 id1941,Chitchat,Negative
suy vcl 🥲 id5606,Chitchat,Negative
ta muốn hỏi Mimo ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi Mimo ai tạo ra bạn ❓,Chitchat,Neutral
ta muốn hỏi Mimo biết nói chuyện không 🤔,Chitchat,Neutral
ta muốn hỏi Mimo bot làm đc gì 🤖,Chitchat,Neutral
ta muốn hỏi Mimo bot làm được gì,Chitchat,Neutral
ta muốn hỏi Mimo bot làm được gì id13553,Chitchat,Neutral
ta muốn hỏi Mimo bot làm được gì id6155,Chitchat,Neutral
ta muốn hỏi Mimo bot làm được gì 🤖,Chitchat,Neutral
ta muốn hỏi Mimo bạn là ai 👀,Chitchat,Neutral
ta muốn hỏi Mimo có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi Mimo có nghe rõ trả lời không id19077,Chitchat,Neutral
ta muốn hỏi Mimo có nghe rõ trả lời không ❓,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương ai tạo ra bạn 💬,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương bạn là ai,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương bạn là ai ❓,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương bạn là ai 💬,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương có nghe rõ trả lời không 🐧,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương có nghe rõ trả lời không 💬,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương có nghe rõ trả lời không 🤔,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương là nam hay nữ,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương mấy tuổi rồi,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương tên gì á,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương ở đâu á,Chitchat,Neutral
ta muốn hỏi Mimo dễ thương ở đâu á id10592,Chitchat,Neutral
ta muốn hỏi Mimo là nam hay nữ,Chitchat,Neutral
ta muốn hỏi Mimo là nam hay nữ 👀,Chitchat,Neutral
ta muốn hỏi Mimo là nam hay nữ 🤔,Chitchat,Neutral
ta muốn hỏi Mimo là nam hay nữ 🤖,Chitchat,Neutral
ta muốn hỏi Mimo mấy tuổi rồi,Chitchat,Neutral
ta muốn hỏi Mimo tên gì á,Chitchat,Neutral
ta muốn hỏi Mimo tên gì á id7676,Chitchat,Neutral
ta muốn hỏi Mimo tên gì á 💬,Chitchat,Neutral
ta muốn hỏi Mimo đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi Mimo đang làm gì đấy id10883,Chitchat,Neutral
ta muốn hỏi Mimo ơi ai tạo ra bạn 💬,Chitchat,Neutral
ta muốn hỏi Mimo ơi ai tạo ra bạn 🤔,Chitchat,Neutral
ta muốn hỏi Mimo ơi biết nói chuyện không,Chitchat,Neutral
ta muốn hỏi Mimo ơi biết nói chuyện không id14451,Chitchat,Neutral
ta muốn hỏi Mimo ơi biết nói chuyện không 🐧,Chitchat,Neutral
ta muốn hỏi Mimo ơi bot làm được gì ❓,Chitchat,Neutral
ta muốn hỏi Mimo ơi bot làm được gì ❓ id10316,Chitchat,Neutral
ta muốn hỏi Mimo ơi bạn là ai 👀,Chitchat,Neutral
ta muốn hỏi Mimo ơi bạn là ai 🤔,Chitchat,Neutral
ta muốn hỏi Mimo ơi có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi Mimo ơi có nghe rõ trả lời không 🐧,Chitchat,Neutral
ta muốn hỏi Mimo ơi là nam hay nữ,Chitchat,Neutral
ta muốn hỏi Mimo ơi là nam hay nữ id14358,Chitchat,Neutral
ta muốn hỏi Mimo ơi mấy tuổi rồi,Chitchat,Neutral
ta muốn hỏi Mimo ơi mấy tuổi rồi id16680,Chitchat,Neutral
ta muốn hỏi Mimo ơi tên gì á,Chitchat,Neutral
ta muốn hỏi Mimo ơi tên gì á id12376,Chitchat,Neutral
ta muốn hỏi Mimo ơi tên gì á id18531,Chitchat,Neutral
ta muốn hỏi Mimo ơi tên gì á id19175,Chitchat,Neutral
ta muốn hỏi Mimo ơi tên gì á ❓,Chitchat,Neutral
ta muốn hỏi Mimo ơi đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi Mimo ơi đang làm gì đấy id13662,Chitchat,Neutral
ta muốn hỏi Mimo ơi đang làm gì đấy id18155,Chitchat,Neutral
ta muốn hỏi Mimo ơi đang làm gì đấy id7832,Chitchat,Neutral
ta muốn hỏi Mimo ơi ở đâu á 🐧,Chitchat,Neutral
ta muốn hỏi Mimo ơi ở đâu á 🤖,Chitchat,Neutral
ta muốn hỏi Mimo ở đâu á ❓,Chitchat,Neutral
ta muốn hỏi Mimo ở đâu á 👀,Chitchat,Neutral
ta muốn hỏi Mimo ở đâu á 👀 id7136,Chitchat,Neutral
ta muốn hỏi Mimo ở đâu á 💬,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn id1347,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn id14662,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn id19006,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn id4453,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn ❓,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn ❓ id12070,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn ❓ id17235,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn ❓ id17686,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn 🐧,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn 🤔,Chitchat,Neutral
ta muốn hỏi ai tạo ra bạn 🤖,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không id12459,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không id3620,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không id6936,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không 👀,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không 👀 id16908,Chitchat,Neutral
ta muốn hỏi biết nói chuyện không 🤖,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn id8446,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn ❓,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn 🐧,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn 💬,Chitchat,Neutral
ta muốn hỏi bot ai tạo ra bạn 🤔,Chitchat,Neutral
ta muốn hỏi bot biết nói chuyện không,Chitchat,Neutral
ta muốn hỏi bot biết nói chuyện không 🤔,Chitchat,Neutral
ta muốn hỏi bot biết nói chuyện ko,Chitchat,Neutral
ta muốn hỏi bot bot làm được gì,Chitchat,Neutral
ta muốn hỏi bot bot làm được gì 👀,Chitchat,Neutral
ta muốn hỏi bot bot làm được gì 💬,Chitchat,Neutral
ta muốn hỏi bot bot làm được gì 🤖,Chitchat,Neutral
ta muốn hỏi bot bạn là ai,Chitchat,Neutral
ta muốn hỏi bot bạn là ai ❓,Chitchat,Neutral
ta muốn hỏi bot bạn là ai 🤖,Chitchat,Neutral
ta muốn hỏi bot có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi bot là nam hay nữ,Chitchat,Neutral
ta muốn hỏi bot là nam hay nữ id12997,Chitchat,Neutral
ta muốn hỏi bot làm đc gì,Chitchat,Neutral
ta muốn hỏi bot làm đc gì 👀,Chitchat,Neutral
ta muốn hỏi bot làm đc gì 💬,Chitchat,Neutral
ta muốn hỏi bot làm đc gì 🤔,Chitchat,Neutral
ta muốn hỏi bot làm được gì,Chitchat,Neutral
ta muốn hỏi bot làm được gì id13589,Chitchat,Neutral
ta muốn hỏi bot làm được gì 👀,Chitchat,Neutral
ta muốn hỏi bot làm được gì 👀 id15598,Chitchat,Neutral
ta muốn hỏi bot làm được gì 🤖,Chitchat,Neutral
ta muốn hỏi bot tên gì á,Chitchat,Neutral
ta muốn hỏi bot đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi bot ơi ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi bot ơi ai tạo ra bạn 💬,Chitchat,Neutral
ta muốn hỏi bot ơi ai tạo ra bạn 🤔,Chitchat,Neutral
ta muốn hỏi bot ơi biết nói chuyện không,Chitchat,Neutral
ta muốn hỏi bot ơi biết nói chuyện không 🤔,Chitchat,Neutral
ta muốn hỏi bot ơi bot làm được gì,Chitchat,Neutral
ta muốn hỏi bot ơi bot làm được gì 👀,Chitchat,Neutral
ta muốn hỏi bot ơi bot làm được gì 🤔,Chitchat,Neutral
ta muốn hỏi bot ơi bạn là ai 🤖,Chitchat,Neutral
ta muốn hỏi bot ơi có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi bot ơi có nghe rõ trả lời không ❓,Chitchat,Neutral
ta muốn hỏi bot ơi có nghe rõ trả lời không 🤖,Chitchat,Neutral
ta muốn hỏi bot ơi có nghe rõ trả lời ko 💬,Chitchat,Neutral
ta muốn hỏi bot ơi là nam hay nữ,Chitchat,Neutral
ta muốn hỏi bot ơi là nam hay nữ 🐧,Chitchat,Neutral
ta muốn hỏi bot ơi là nam hay nữ 👀,Chitchat,Neutral
ta muốn hỏi bot ơi mấy tuổi rồi,Chitchat,Neutral
ta muốn hỏi bot ơi mấy tuổi rồi 🐧,Chitchat,Neutral
ta muốn hỏi bot ơi mấy tuổi rồi 🤖,Chitchat,Neutral
ta muốn hỏi bot ơi tên gì á,Chitchat,Neutral
ta muốn hỏi bot ơi tên gì á 🐧,Chitchat,Neutral
ta muốn hỏi bot ơi tên gì á 👀,Chitchat,Neutral
ta muốn hỏi bot ơi tên gì á 🤔,Chitchat,Neutral
ta muốn hỏi bot ơi đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi bot ơi đang làm gì đấy ❓,Chitchat,Neutral
ta muốn hỏi bot ơi ở đâu á,Chitchat,Neutral
ta muốn hỏi bot ơi ở đâu á id13944,Chitchat,Neutral
ta muốn hỏi bot ơi ở đâu á id16710,Chitchat,Neutral
ta muốn hỏi bot ơi ở đâu á id9959,Chitchat,Neutral
ta muốn hỏi bot ơi ở đâu á 💬,Chitchat,Neutral
ta muốn hỏi bot ở đâu á,Chitchat,Neutral
ta muốn hỏi bot ở đâu á 🐧,Chitchat,Neutral
ta muốn hỏi bạn ai tạo ra bạn,Chitchat,Neutral
ta muốn hỏi bạn ai tạo ra bạn id18758,Chitchat,Neutral
ta muốn hỏi bạn ai tạo ra bạn 💬,Chitchat,Neutral
ta muốn hỏi bạn ai tạo ra bạn 🤖,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không id15080,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không id3485,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không ❓,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không 🐧,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không 💬,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không 💬 id15715,Chitchat,Neutral
ta muốn hỏi bạn biết nói chuyện không 🤖,Chitchat,Neutral
ta muốn hỏi bạn bạn là ai 🤔,Chitchat,Neutral
ta muốn hỏi bạn bạn là ai 🤔 id13691,Chitchat,Neutral
ta muốn hỏi bạn có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi bạn là ai,Chitchat,Neutral
ta muốn hỏi bạn là ai id14212,Chitchat,Neutral
ta muốn hỏi bạn là ai id14573,Chitchat,Neutral
ta muốn hỏi bạn là ai id18001,Chitchat,Neutral
ta muốn hỏi bạn là ai id1889,Chitchat,Neutral
ta muốn hỏi bạn là ai id19735,Chitchat,Neutral
ta muốn hỏi bạn là ai id4764,Chitchat,Neutral
ta muốn hỏi bạn là ai id9634,Chitchat,Neutral
ta muốn hỏi bạn là ai 🐧,Chitchat,Neutral
ta muốn hỏi bạn là ai 🐧 id7714,Chitchat,Neutral
ta muốn hỏi bạn là ai 💬,Chitchat,Neutral
ta muốn hỏi bạn là ai 🤔,Chitchat,Neutral
ta muốn hỏi bạn là ai 🤖,Chitchat,Neutral
ta muốn hỏi bạn là nam hay nữ,Chitchat,Neutral
ta muốn hỏi bạn mấy tuổi rồi 🤖,Chitchat,Neutral
ta muốn hỏi bạn tên gì á,Chitchat,Neutral
ta muốn hỏi bạn tên gì á 🐧,Chitchat,Neutral
ta muốn hỏi bạn tên gì á 🐧 id17751,Chitchat,Neutral
ta muốn hỏi bạn tên gì á 👀,Chitchat,Neutral
ta muốn hỏi bạn tên gì á 🤔,Chitchat,Neutral
ta muốn hỏi bạn đang làm gì đấy 🐧,Chitchat,Neutral
ta muốn hỏi bạn ở đâu á ❓,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không id10784,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không id12206,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không id14190,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không id6905,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không id8786,Chitchat,Neutral
ta muốn hỏi có nghe rõ trả lời không ❓,Chitchat,Neutral
ta muốn hỏi là nam hay nữ,Chitchat,Neutral
ta muốn hỏi là nam hay nữ id14218,Chitchat,Neutral
ta muốn hỏi là nam hay nữ id16273,Chitchat,Neutral
ta muốn hỏi là nam hay nữ id16911,Chitchat,Neutral
ta muốn hỏi là nam hay nữ 👀,Chitchat,Neutral
ta muốn hỏi là nam hay nữ 💬,Chitchat,Neutral
ta muốn hỏi là nam hay nữ 💬 id11297,Chitchat,Neutral
ta muốn hỏi là nam hay nữ 💬 id13068,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id13640,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id16171,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id16451,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id19922,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id8166,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi id8648,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi ❓,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi ❓ id14322,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi 💬,Chitchat,Neutral
ta muốn hỏi mấy tuổi rồi 🤔,Chitchat,Neutral
ta muốn hỏi tên gì á,Chitchat,Neutral
ta muốn hỏi tên gì á id14877,Chitchat,Neutral
ta muốn hỏi tên gì á id19997,Chitchat,Neutral
ta muốn hỏi tên gì á 🐧,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy id12813,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy id13993,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy id18023,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy id7991,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy id8079,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy 🐧,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy 👀,Chitchat,Neutral
ta muốn hỏi đang làm gì đấy 🤖,Chitchat,Neutral
ta muốn hỏi ở đâu á,Chitchat,Neutral
ta muốn hỏi ở đâu á id11223,Chitchat,Neutral
ta muốn hỏi ở đâu á id13324,Chitchat,Neutral
ta muốn hỏi ở đâu á id13802,Chitchat,Neutral
ta muốn hỏi ở đâu á id15835,Chitchat,Neutral
ta muốn hỏi ở đâu á id16597,Chitchat,Neutral
ta muốn hỏi ở đâu á id7156,Chitchat,Neutral
ta muốn hỏi ở đâu á 🐧,Chitchat,Neutral
ta muốn hỏi ở đâu á 🐧 id10292,Chitchat,Neutral
ta muốn hỏi ở đâu á 👀,Chitchat,Neutral
ta muốn hỏi ở đâu á 💬,Chitchat,Neutral
ta muốn hỏi ở đâu á 💬 id19826,Chitchat,Neutral
ta muốn hỏi ở đâu á 🤔,Chitchat,Neutral
ta muốn hỏi ở đâu á 🤖,Chitchat,Neutral
ta thấy buon quá 😮‍💨,Chitchat,Negative
ta thấy buồn quá 😢,Chitchat,Negative
ta thấy buồn quá 😮‍💨,Chitchat,Negative
ta thấy buồn quá 🥲,Chitchat,Negative
ta thấy buồn quá 🥲 id14240,Chitchat,Negative
ta thấy buồn quá 🥲 id15982,Chitchat,Negative
ta thấy buồn quá 🥺,Chitchat,Negative
ta thấy bất lực quá,Chitchat,Negative
ta thấy bất lực quá id11395,Chitchat,Negative
ta thấy bất lực quá id14470,Chitchat,Negative
ta thấy bất lực quá id19226,Chitchat,Negative
ta thấy bất lực quá id3925,Chitchat,Negative
ta thấy bất lực quá id9371,Chitchat,Negative
ta thấy bất lực quá id9396,Chitchat,Negative
ta thấy bất lực quá 📉,Chitchat,Negative
ta thấy bất lực quá 😢,Chitchat,Negative
ta thấy bất lực quá 😭,Chitchat,Negative
ta thấy bất lực qá,Chitchat,Negative
ta thấy chán quá,Chitchat,Negative
ta thấy chán quá id19301,Chitchat,Negative
ta thấy chán quá 💔,Chitchat,Negative
ta thấy chán quá 💔 id16924,Chitchat,Negative
ta thấy chán quá 📉,Chitchat,Negative
ta thấy chán quá 😢,Chitchat,Negative
ta thấy chán quá 🥺,Chitchat,Negative
ta thấy met quá,Chitchat,Negative
ta thấy mệt quá,Chitchat,Negative
ta thấy mệt quá id11912,Chitchat,Negative
ta thấy mệt quá 📉,Chitchat,Negative
ta thấy mệt quá 😢,Chitchat,Negative
ta thấy mệt quá 😢 id11807,Chitchat,Negative
ta thấy mệt quá 😭,Chitchat,Negative
ta thấy mệt quá 😭 id4128,Chitchat,Negative
ta thấy mệt quá 🥲,Chitchat,Negative
ta thấy nản quá,Chitchat,Negative
ta thấy nản quá id5840,Chitchat,Negative
ta thấy nản quá 😮‍💨,Chitchat,Negative
ta thấy nản quá 😮‍💨 id17129,Chitchat,Negative
ta thấy nản quá 🥺,Chitchat,Negative
ta thấy nản qá,Chitchat,Negative
ta thấy stress quá,Chitchat,Negative
ta thấy stress quá id13439,Chitchat,Negative
ta thấy stress quá 😮‍💨,Chitchat,Negative
ta thấy stress quá 🥲,Chitchat,Negative
ta thấy stress quá 🥺,Chitchat,Negative
ta thấy suy quá,Chitchat,Negative
ta thấy suy quá id10938,Chitchat,Negative
ta thấy suy quá id15510,Chitchat,Negative
ta thấy suy quá id9493,Chitchat,Negative
ta thấy suy quá 📉,Chitchat,Negative
ta thấy suy quá 📉 id8639,Chitchat,Negative
ta thấy suy quá 😭,Chitchat,Negative
ta thấy suy quá 😮‍💨,Chitchat,Negative
ta thấy tổn thương quá,Chitchat,Negative
ta thấy tổn thương quá id17625,Chitchat,Negative
ta thấy tổn thương quá id7527,Chitchat,Negative
ta thấy tổn thương quá id8347,Chitchat,Negative
ta thấy tổn thương quá 💔,Chitchat,Negative
ta thấy tổn thương quá 😮‍💨,Chitchat,Negative
ta thấy tổn thương quá 😮‍💨 id16893,Chitchat,Negative
ta thấy vô tri quá,Chitchat,Negative
ta thấy vô tri quá id12470,Chitchat,Negative
ta thấy vô tri quá id18951,Chitchat,Negative
ta thấy vô tri quá 💔,Chitchat,Negative
ta thấy vô tri quá 💔 id19158,Chitchat,Negative
ta thấy vô tri quá 😢,Chitchat,Negative
ta thấy vô tri quá 😢 id4111,Chitchat,Negative
ta thấy vô tri quá 😢 id8022,Chitchat,Negative
ta thấy vô tri quá 🥲,Chitchat,Negative
ta thấy vô tri quá 🥺,Chitchat,Negative
ta thấy vô tri quá 🥺 id8987,Chitchat,Negative
ta thấy vô tri qá,Chitchat,Negative
ta thấy áp lực quá 💔,Chitchat,Negative
ta thấy áp lực quá 💔 id10440,Chitchat,Negative
ta thấy áp lực quá 💔 id9842,Chitchat,Negative
ta thấy áp lực quá 📉,Chitchat,Negative
ta thấy áp lực quá 😭,Chitchat,Negative
ta thấy áp lực quá 😭 id16931,Chitchat,Negative
ta thấy áp lực quá 😭 id18768,Chitchat,Negative
ta thấy áp lực quá 🥺,Chitchat,Negative
ta thấy áp lực qá 🥺,Chitchat,Negative
tai sao phai dung app nay,Chitchat,Neutral
tam biet,Chitchat,Neutral
tam biet a,Chitchat,Neutral
tam biet ban,Chitchat,Neutral
tam biet bot,Chitchat,Neutral
tam biet chut xiu,Chitchat,Neutral
tam biet di,Chitchat,Neutral
tam biet ha,Chitchat,Neutral
tam biet hen,Chitchat,Negative
tam biet may,Chitchat,Neutral
tam biet minh di day,Chitchat,Negative
tam biet nha,Chitchat,Neutral
tam biet nhe,Chitchat,Neutral
tam biet oi,Chitchat,Positive
tam biet thoi,Chitchat,Neutral
tam biet thoi nha,Chitchat,Neutral
tam biet thui,Chitchat,Neutral
tam biet vay,Chitchat,Positive
tam dung chut,Chitchat,Neutral
tam dung chut a,Chitchat,Neutral
tam dung chut ban,Chitchat,Neutral
tam dung chut bot,Chitchat,Neutral
tam dung chut chut xiu,Chitchat,Neutral
tam dung chut di,Chitchat,Neutral
tam dung chut ha,Chitchat,Neutral
tam dung chut hen,Chitchat,Neutral
tam dung chut may,Chitchat,Neutral
tam dung chut minh di day,Chitchat,Neutral
tam dung chut nha,Chitchat,Neutral
tam dung chut nhe,Chitchat,Neutral
tam dung chut oi,Chitchat,Neutral
tam dung chut thoi,Chitchat,Neutral
tam dung chut thoi nha,Chitchat,Neutral
tam dung chut thui,Chitchat,Neutral
tam dung chut vay,Chitchat,Neutral
tam trang khong tot,Chitchat,Negative
tam trang khong tot ban,Chitchat,Negative
tam trang khong tot bot,Chitchat,Negative
tam trang khong tot di,Chitchat,Negative
tam trang khong tot ha,Chitchat,Negative
tam trang khong tot nha,Chitchat,Negative
tam trang khong tot oi,Chitchat,Negative
tam trang khong tot thoi,Chitchat,Negative
tam trang khong tot vay,Chitchat,Negative
tam trang te,Chitchat,Negative
tam trang te ban,Chitchat,Negative
tam trang te bot,Chitchat,Negative
tam trang te di,Chitchat,Negative
tam trang te ha,Chitchat,Negative
tam trang te nha,Chitchat,Negative
tam trang te oi,Chitchat,Negative
tam trang te thoi,Chitchat,Negative
tam trang te vay,Chitchat,Negative
test chat thoi,Chitchat,Positive
test chat thoi a,Chitchat,Neutral
test chat thoi ban,Chitchat,Negative
test chat thoi bot,Chitchat,Neutral
test chat thoi chut xiu,Chitchat,Positive
test chat thoi di,Chitchat,Neutral
test chat thoi ha,Chitchat,Neutral
test chat thoi hen,Chitchat,Neutral
test chat thoi may,Chitchat,Neutral
test chat thoi minh di day,Chitchat,Negative
test chat thoi nha,Chitchat,Neutral
test chat thoi nhe,Chitchat,Positive
test chat thoi oi,Chitchat,Positive
test chat thoi thoi,Chitchat,Negative
test chat thoi thoi nha,Chitchat,Neutral
test chat thoi thui,Chitchat,Positive
test chat thoi vay,Chitchat,Negative
thanks ban,Chitchat,Positive
thanks ban a,Chitchat,Neutral
thanks ban ban,Chitchat,Neutral
thanks ban bot,Chitchat,Positive
thanks ban chut xiu,Chitchat,Neutral
thanks ban di,Chitchat,Negative
thanks ban ha,Chitchat,Neutral
thanks ban hen,Chitchat,Neutral
thanks ban may,Chitchat,Neutral
thanks ban minh di day,Chitchat,Positive
thanks ban nha,Chitchat,Neutral
thanks ban nha ban,Chitchat,Positive
thanks ban nha bot,Chitchat,Positive
thanks ban nha di,Chitchat,Positive
thanks ban nha ha,Chitchat,Positive
thanks ban nha nha,Chitchat,Positive
thanks ban nha oi,Chitchat,Positive
thanks ban nha thoi,Chitchat,Positive
thanks ban nha vay,Chitchat,Positive
thanks ban nhe,Chitchat,Positive
thanks ban oi,Chitchat,Positive
thanks ban thoi,Chitchat,Neutral
thanks ban thoi nha,Chitchat,Neutral
thanks ban thui,Chitchat,Positive
thanks ban vay,Chitchat,Neutral
thanks bot,Chitchat,Positive
thanks bot bot,Chitchat,Positive
thanks bot di,Chitchat,Positive
thanks bot ha,Chitchat,Positive
thanks bot nha,Chitchat,Positive
thanks bot vay,Chitchat,Positive
thanks nha,Chitchat,Positive
thanks nha bot,Chitchat,Positive
thanks nha di,Chitchat,Positive
thanks nha ha,Chitchat,Positive
thanks nha nha,Chitchat,Positive
thanks nha vay,Chitchat,Positive
